"","sample_id","size_fraction","object_annotation_category","count","total","relative_abundance","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","cycle","Sample_ID_short","PC1","Longitude","Latitude"
"192","c3_t6_h25","1-5","Pteropoda",1,610,0.00163934426229508,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"193","c3_t6_h25","1-5","Tomopteridae",2,610,0.00327868852459016,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"194","c3_t6_h25","1-5","cypris",10,610,0.0163934426229508,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"195","c3_t6_h25","1-5","nauplii<Crustacea",4,610,0.00655737704918033,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"196","c3_t6_h25","1-5","other<living",37,610,0.060655737704918,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"197","c3_t6_h25","1-5","tetrazoid",5,610,0.00819672131147541,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"198","c3_t6_h25",">2","Actinopterygii",1,149,0.00671140939597315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","c3_t6_h25",">2","Calanoida",28,149,0.187919463087248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","c3_t6_h25",">2","Chaetognatha",38,149,0.25503355704698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","c3_t6_h25",">2","Copepoda<Maxillopoda",16,149,0.10738255033557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","c3_t6_h25",">2","Eucalanidae",3,149,0.0201342281879195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","c3_t6_h25",">2","Eumalacostraca",5,149,0.0335570469798658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","c3_t6_h25",">2","Euphausiacea",13,149,0.087248322147651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","c3_t6_h25",">2","Hydrozoa",10,149,0.0671140939597315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","c3_t6_h25",">2","Insecta",1,149,0.00671140939597315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","c3_t6_h25",">2","Ostracoda",2,149,0.0134228187919463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","c3_t6_h25",">2","Polychaeta",1,149,0.00671140939597315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","c3_t6_h25",">2","Tomopteridae",12,149,0.0805369127516778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","c3_t6_h25",">2","cypris",5,149,0.0335570469798658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","c3_t6_h25",">2","other<living",14,149,0.0939597315436242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","c3_t7_h26","0.2-1","Amphipoda",1,1369,0.000730460189919649,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"213","c3_t7_h26","0.2-1","Calanoida",861,1369,0.628926223520818,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"214","c3_t7_h26","0.2-1","Chaetognatha",23,1369,0.0168005843681519,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"215","c3_t7_h26","0.2-1","Cladocera",44,1369,0.0321402483564646,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"216","c3_t7_h26","0.2-1","Copepoda<Maxillopoda",158,1369,0.115412710007305,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"217","c3_t7_h26","0.2-1","Eucalanidae",11,1369,0.00803506208911614,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"218","c3_t7_h26","0.2-1","Eumalacostraca",6,1369,0.0043827611395179,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"219","c3_t7_h26","0.2-1","Harpacticoida",1,1369,0.000730460189919649,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"220","c3_t7_h26","0.2-1","Hydrozoa",2,1369,0.0014609203798393,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"221","c3_t7_h26","0.2-1","Oikopleuridae",23,1369,0.0168005843681519,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"222","c3_t7_h26","0.2-1","Oithonidae",87,1369,0.0635500365230095,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"223","c3_t7_h26","0.2-1","Ostracoda",25,1369,0.0182615047479912,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"224","c3_t7_h26","0.2-1","Poecilostomatoida",74,1369,0.0540540540540541,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"225","c3_t7_h26","0.2-1","Polychaeta",1,1369,0.000730460189919649,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"226","c3_t7_h26","0.2-1","Pteropoda",1,1369,0.000730460189919649,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"227","c3_t7_h26","0.2-1","Tomopteridae",1,1369,0.000730460189919649,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"228","c3_t7_h26","0.2-1","cypris",1,1369,0.000730460189919649,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"229","c3_t7_h26","0.2-1","nauplii<Crustacea",6,1369,0.0043827611395179,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"230","c3_t7_h26","0.2-1","nectophore<Physonectae",1,1369,0.000730460189919649,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"231","c3_t7_h26","0.2-1","other<living",42,1369,0.0306793279766253,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"232","c3_t7_h26","1-5","Calanoida",98,393,0.249363867684478,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"233","c3_t7_h26","1-5","Chaetognatha",138,393,0.351145038167939,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"234","c3_t7_h26","1-5","Copepoda<Maxillopoda",25,393,0.0636132315521628,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"235","c3_t7_h26","1-5","Eucalanidae",15,393,0.0381679389312977,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"236","c3_t7_h26","1-5","Eumalacostraca",11,393,0.0279898218829517,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"237","c3_t7_h26","1-5","Hydrozoa",5,393,0.0127226463104326,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"238","c3_t7_h26","1-5","Oikopleuridae",18,393,0.0458015267175573,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"239","c3_t7_h26","1-5","Oithonidae",4,393,0.0101781170483461,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"240","c3_t7_h26","1-5","Ostracoda",13,393,0.0330788804071247,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"241","c3_t7_h26","1-5","Poecilostomatoida",4,393,0.0101781170483461,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"242","c3_t7_h26","1-5","Polychaeta",1,393,0.00254452926208651,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"243","c3_t7_h26","1-5","Pteropoda",1,393,0.00254452926208651,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"244","c3_t7_h26","1-5","Tomopteridae",5,393,0.0127226463104326,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"245","c3_t7_h26","1-5","cypris",14,393,0.0356234096692112,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"246","c3_t7_h26","1-5","other<living",23,393,0.0585241730279898,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"247","c3_t7_h26","1-5","tetrazoid",18,393,0.0458015267175573,18.9034875,23.2842875,72.4185,32.6949375,0.0215,109.923,-0.061,0.03025,361.5635,105.2116667,0.3,1.2055,-0.0135,22.834,0.657333333,34.44530282,0.053271,1,772.3906546,103,"3","C3-T7-H26",-4.437854817,-130.4595,34.52752
"248","c3_t7_h26",">2","Actinopterygii",1,113,0.00884955752212389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","c3_t7_h26",">2","Amphipoda",1,113,0.00884955752212389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","c3_t7_h26",">2","Calanoida",18,113,0.15929203539823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","c3_t7_h26",">2","Chaetognatha",29,113,0.256637168141593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","c3_t7_h26",">2","Copepoda<Maxillopoda",3,113,0.0265486725663717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","c3_t7_h26",">2","Doliolida",2,113,0.0176991150442478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","c3_t7_h26",">2","Eucalanidae",6,113,0.0530973451327434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","c3_t7_h26",">2","Hydrozoa",22,113,0.194690265486726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","c3_t7_h26",">2","Poecilostomatoida",1,113,0.00884955752212389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","c3_t7_h26",">2","Tomopteridae",11,113,0.0973451327433628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","c3_t7_h26",">2","cypris",1,113,0.00884955752212389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","c3_t7_h26",">2","other<living",16,113,0.141592920353982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","c3_t7_h26",">2","tetrazoid",1,113,0.00884955752212389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","c3_t7_h26",">2","zoea<Decapoda",1,113,0.00884955752212389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","ct1_t1_h28","0.2-1","Annelida",1,5340,0.000187265917602996,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"263","ct1_t1_h28","0.2-1","Calanoida",3082,5340,0.577153558052435,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"264","ct1_t1_h28","0.2-1","Chaetognatha",177,5340,0.0331460674157303,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"265","ct1_t1_h28","0.2-1","Cladocera",40,5340,0.00749063670411985,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"266","ct1_t1_h28","0.2-1","Copepoda<Maxillopoda",667,5340,0.124906367041199,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"267","ct1_t1_h28","0.2-1","Eucalanidae",6,5340,0.00112359550561798,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"268","ct1_t1_h28","0.2-1","Eumalacostraca",3,5340,0.000561797752808989,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"269","ct1_t1_h28","0.2-1","Euphausiacea",2,5340,0.000374531835205993,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"270","ct1_t1_h28","0.2-1","Harpacticoida",9,5340,0.00168539325842697,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"271","ct1_t1_h28","0.2-1","Hydrozoa",5,5340,0.000936329588014981,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"272","ct1_t1_h28","0.2-1","Oikopleuridae",48,5340,0.00898876404494382,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"273","ct1_t1_h28","0.2-1","Oithonidae",689,5340,0.129026217228464,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"274","ct1_t1_h28","0.2-1","Ostracoda",63,5340,0.0117977528089888,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"275","ct1_t1_h28","0.2-1","Poecilostomatoida",387,5340,0.0724719101123596,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"276","ct1_t1_h28","0.2-1","Polychaeta",1,5340,0.000187265917602996,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"277","ct1_t1_h28","0.2-1","Pteropoda",14,5340,0.00262172284644195,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"278","ct1_t1_h28","0.2-1","Salpida",2,5340,0.000374531835205993,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"279","ct1_t1_h28","0.2-1","Tomopteridae",7,5340,0.00131086142322097,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"280","ct1_t1_h28","0.2-1","cypris",30,5340,0.00561797752808989,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"281","ct1_t1_h28","0.2-1","nauplii<Cirripedia",1,5340,0.000187265917602996,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
"282","ct1_t1_h28","0.2-1","nauplii<Crustacea",6,5340,0.00112359550561798,17.38964375,23.8663625,65.336625,32.97244375,0.013,59.8,0.207,0.26435,361.5505,43.67766667,0.370333333,1.022333333,0.021666667,39.707,2.921366667,44.12433944,112.6,0,602.6631245,5,"T1","CT1-T1-H28",-2.054216937,-128.5755,34.96055
