"","sample_id","size_fraction","object_annotation_category","count","total","relative_abundance","potemp2","density2","oxy_sat","Sal2","NO2","nitracline_depth","NO3","fluorescence","hypoxia_depth","chl_max_depth","PO4","SIL","NH4","beam_depth","chl_max","mixedlayerdepths","intergrated_chl","day_night_0_1","distance_from_shore","PAR_1_depth_adj","max_size","cycle","Sample_ID_short","PC1","Longitude","Latitude"
"540","c2_t9_h19",">2","Salpida",1,199,0.0050251256281407,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,2,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"541","c2_t9_h19",">2","Tomopteridae",2,199,0.0100502512562814,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"542","c2_t9_h19",">2","Tomopteridae",2,199,0.0100502512562814,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,1,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"543","c2_t9_h19",">2","Tomopteridae",2,199,0.0100502512562814,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,2,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"544","c2_t9_h19",">2","other<living",38,199,0.190954773869347,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"545","c2_t9_h19",">2","other<living",38,199,0.190954773869347,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,1,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"546","c2_t9_h19",">2","other<living",38,199,0.190954773869347,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,2,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"547","c2_t9_h19",">2","tetrazoid",7,199,0.0351758793969849,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,0.5,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"548","c2_t9_h19",">2","tetrazoid",7,199,0.0351758793969849,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,1,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"549","c2_t9_h19",">2","tetrazoid",7,199,0.0351758793969849,15.85675,24.06715,69.2275,32.7728,0.3052,4.576,7.3326,1.59615,129.5,30.76966667,0.668,5.1062,0.433,26.8,4.107233333,18.6269982,11.23,1,107.295263,6,2,"2","C2-T9-H19",2.811058313,-123.226,36.46062
"550","c3_t6_h25","0.2-0.5","Calanoida",223,427,0.522248243559719,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"551","c3_t6_h25","0.2-0.5","Calanoida",223,427,0.522248243559719,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"552","c3_t6_h25","0.2-0.5","Calanoida",223,427,0.522248243559719,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"553","c3_t6_h25","0.2-0.5","Chaetognatha",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"554","c3_t6_h25","0.2-0.5","Chaetognatha",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"555","c3_t6_h25","0.2-0.5","Chaetognatha",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"556","c3_t6_h25","0.2-0.5","Cladocera",7,427,0.0163934426229508,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"557","c3_t6_h25","0.2-0.5","Cladocera",7,427,0.0163934426229508,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"558","c3_t6_h25","0.2-0.5","Cladocera",7,427,0.0163934426229508,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"559","c3_t6_h25","0.2-0.5","Copepoda<Maxillopoda",42,427,0.0983606557377049,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"560","c3_t6_h25","0.2-0.5","Copepoda<Maxillopoda",42,427,0.0983606557377049,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"561","c3_t6_h25","0.2-0.5","Copepoda<Maxillopoda",42,427,0.0983606557377049,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"562","c3_t6_h25","0.2-0.5","Eucalanidae",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"563","c3_t6_h25","0.2-0.5","Eucalanidae",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"564","c3_t6_h25","0.2-0.5","Eucalanidae",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"565","c3_t6_h25","0.2-0.5","Oikopleuridae",4,427,0.00936768149882904,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"566","c3_t6_h25","0.2-0.5","Oikopleuridae",4,427,0.00936768149882904,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"567","c3_t6_h25","0.2-0.5","Oikopleuridae",4,427,0.00936768149882904,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"568","c3_t6_h25","0.2-0.5","Oithonidae",100,427,0.234192037470726,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"569","c3_t6_h25","0.2-0.5","Oithonidae",100,427,0.234192037470726,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"570","c3_t6_h25","0.2-0.5","Oithonidae",100,427,0.234192037470726,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"571","c3_t6_h25","0.2-0.5","Ostracoda",8,427,0.0187353629976581,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"572","c3_t6_h25","0.2-0.5","Ostracoda",8,427,0.0187353629976581,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"573","c3_t6_h25","0.2-0.5","Ostracoda",8,427,0.0187353629976581,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"574","c3_t6_h25","0.2-0.5","Poecilostomatoida",26,427,0.0608899297423888,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"575","c3_t6_h25","0.2-0.5","Poecilostomatoida",26,427,0.0608899297423888,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"576","c3_t6_h25","0.2-0.5","Poecilostomatoida",26,427,0.0608899297423888,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"577","c3_t6_h25","0.2-0.5","Pteropoda",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"578","c3_t6_h25","0.2-0.5","Pteropoda",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"579","c3_t6_h25","0.2-0.5","Pteropoda",2,427,0.00468384074941452,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"580","c3_t6_h25","0.2-0.5","nauplii<Crustacea",3,427,0.00702576112412178,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"581","c3_t6_h25","0.2-0.5","nauplii<Crustacea",3,427,0.00702576112412178,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"582","c3_t6_h25","0.2-0.5","nauplii<Crustacea",3,427,0.00702576112412178,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"583","c3_t6_h25","0.2-0.5","other<living",8,427,0.0187353629976581,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"584","c3_t6_h25","0.2-0.5","other<living",8,427,0.0187353629976581,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"585","c3_t6_h25","0.2-0.5","other<living",8,427,0.0187353629976581,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"586","c3_t6_h25","0.5-1","Amphipoda",1,715,0.0013986013986014,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"587","c3_t6_h25","0.5-1","Amphipoda",1,715,0.0013986013986014,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"588","c3_t6_h25","0.5-1","Amphipoda",1,715,0.0013986013986014,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"589","c3_t6_h25","0.5-1","Calanoida",407,715,0.569230769230769,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"590","c3_t6_h25","0.5-1","Calanoida",407,715,0.569230769230769,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"591","c3_t6_h25","0.5-1","Calanoida",407,715,0.569230769230769,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"592","c3_t6_h25","0.5-1","Chaetognatha",41,715,0.0573426573426573,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"593","c3_t6_h25","0.5-1","Chaetognatha",41,715,0.0573426573426573,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"594","c3_t6_h25","0.5-1","Chaetognatha",41,715,0.0573426573426573,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"595","c3_t6_h25","0.5-1","Cladocera",14,715,0.0195804195804196,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"596","c3_t6_h25","0.5-1","Cladocera",14,715,0.0195804195804196,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"597","c3_t6_h25","0.5-1","Cladocera",14,715,0.0195804195804196,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"598","c3_t6_h25","0.5-1","Copepoda<Maxillopoda",102,715,0.142657342657343,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"599","c3_t6_h25","0.5-1","Copepoda<Maxillopoda",102,715,0.142657342657343,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"600","c3_t6_h25","0.5-1","Copepoda<Maxillopoda",102,715,0.142657342657343,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"601","c3_t6_h25","0.5-1","Eucalanidae",11,715,0.0153846153846154,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"602","c3_t6_h25","0.5-1","Eucalanidae",11,715,0.0153846153846154,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"603","c3_t6_h25","0.5-1","Eucalanidae",11,715,0.0153846153846154,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"604","c3_t6_h25","0.5-1","Eumalacostraca",3,715,0.0041958041958042,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"605","c3_t6_h25","0.5-1","Eumalacostraca",3,715,0.0041958041958042,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"606","c3_t6_h25","0.5-1","Eumalacostraca",3,715,0.0041958041958042,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"607","c3_t6_h25","0.5-1","Harpacticoida",3,715,0.0041958041958042,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"608","c3_t6_h25","0.5-1","Harpacticoida",3,715,0.0041958041958042,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"609","c3_t6_h25","0.5-1","Harpacticoida",3,715,0.0041958041958042,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"610","c3_t6_h25","0.5-1","Oikopleuridae",28,715,0.0391608391608392,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"611","c3_t6_h25","0.5-1","Oikopleuridae",28,715,0.0391608391608392,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"612","c3_t6_h25","0.5-1","Oikopleuridae",28,715,0.0391608391608392,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"613","c3_t6_h25","0.5-1","Oithonidae",26,715,0.0363636363636364,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"614","c3_t6_h25","0.5-1","Oithonidae",26,715,0.0363636363636364,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"615","c3_t6_h25","0.5-1","Oithonidae",26,715,0.0363636363636364,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"616","c3_t6_h25","0.5-1","Ostracoda",22,715,0.0307692307692308,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"617","c3_t6_h25","0.5-1","Ostracoda",22,715,0.0307692307692308,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"618","c3_t6_h25","0.5-1","Ostracoda",22,715,0.0307692307692308,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,2,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"619","c3_t6_h25","0.5-1","Poecilostomatoida",24,715,0.0335664335664336,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,0.5,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
"620","c3_t6_h25","0.5-1","Poecilostomatoida",24,715,0.0335664335664336,18.84853125,23.309125,79.10425,32.70948125,0.0165,114.277,-0.069,-0.00258125,349.6695,109.1806667,0.336,1.0475,-0.013,22.833,0.642766667,36.93443854,8.3977,0,772.3392208,103,1,"3","C3-T6-H25",-4.6044581,-130.477,34.56042
