"","Kingdom","Phylum","Subphylum","Class","Subclass","Superorder","Order","Family","Genus","Species"
"399abe2aba71b7f05c276982e26afef10c98fa08","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"399fde182583e8764586c2d26fc644418a2b79a0","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3a0966c0b3c5ccb5d42578ef60cae5c5d7aec8e5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3a09dce2a613895c4750ec9fe6e43825b2b3488c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3a57a5f86db3965ba7c713dce0753a65913de6d0","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Neocalanus","Neocalanus gracilis"
"3aa853bca25b7b1ce2e63345f2f163d2e53b69a1","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Paraeuchaeta","Paraeuchaeta rubra"
"3ac1ce0eb0bec20ee95c63f5fe5546e07ddfdc7d","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"3ae55dca90a0d562c35a82e1780ac82a6ee34634","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3b2a2a2dbbe6774780bde247a2444a1a72ff5398","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"3b40106afbb37d7c187b02f596332415ddc60eb2","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Leptothecata",NA,NA,NA
"3b4ada1bf0a5f33636d3a04f1421d977779a686f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Neocalanus","Neocalanus gracilis"
"3b7660bea774cac9eefcf95d071bec2f8390d7a7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3b8786430de3d7fc1d7a51dafe547c49adadb841","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"3b9fbbe37db8fc9143c0017bf4d4bf63f23fface","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3bda6b8265a3be4b89e9679effa242912ccae21a","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3c10154cd893e8e5704b98212bc02112d0a6c321","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"3c45dc285364fe919ca1bb543306710964fe1eb2","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"3c9b2ac9f3bbbf0b47146977ac9ac896d4e5d96f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3cdf5afb11e35909f8b39f5232506fa52692f0ad","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"3d075b563d4e64da9f61e6e0004716d5ab494bbc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3d20908a2f32bc5cfcafc1c2b5fa5f14a0926023","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"3d20e584d089df6b2c6873f04b82a9ab2b11766f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"3d2154f1f89eee8572f0ed071b6aaf650f5ea94a","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"3d4714ae360115c68e008c8b9ee80b21fec929e5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae",NA,NA
"3d5136e9bc0677da0513296476e8c4a9a861594f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3d62d748da1f8db006393409f17331b6473aa9ca","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"3d73eb08d6e9d25905144b6341f08ad11f633762","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3daf540fe17fb08961809e362c343a34876e5ef7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"3e14dac7105fa108fc60b0e6f143d3d16c931afa","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"3e5e731e817c56b7744487aeeee529140b70cd64","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"3e666f30f29425d8b7343f1814622deee09dd4ba","Animalia","Annelida","Subphylum","Polychaeta",NA,NA,NA,NA,NA,NA
"3ea7b6a928bcc8605fdb9fa4ca86d0778af85005","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia","Superorder","Pteropoda","Clionidae","Clione","Clione limacina"
"3eafdd7e0292677d65676b2e27b59fb00503f03a","Animalia","Mollusca","Subphylum","Gastropoda","Caenogastropoda","Superorder","Littorinimorpha","Atlantidae","Atlanta","Species"
"3eb5edaf071a836479ebc8aeeb20b961ef4b4d79","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"3ebe51f399974864c184591ee973e2c9e0e98deb","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"3ec93889319f43bc734528d0d5e824b1f1ac9cd8","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"3edb78e7b73fbbc2299c2bc49d0cf9c20143c32b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"3ef8071a48d2c92a83aa60cb7a106ec514f74371","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"3efc3bd932f5238a77694e73a5d01279ca415438","Animalia","Chordata","Tunicata","Thaliacea","Subclass","Superorder","Doliolida","Doliolidae","Doliolum","Doliolum nationalis"
"3f5807ef95ce9f610e72088d5bcac8012cc9e624","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Pseudocalanus","Pseudocalanus minutus"
"3fa61d50fd4949e0d04c0b48f09576ec54f63232","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Orthoconchoecia","Orthoconchoecia secernenda"
"3fdfd5cae5ad9abd680b01523b895198661a1c47","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"400f599406f49445cff5fdbfa94c51fb02697f0d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"4047a9b6d9c19a9652943c6792c437c6c6204360","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"4056b86a4909ebbcc014a59a7522d08ddce0ae43","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"40778bc9ba7406a77e28e7dcb0fa42272ce93a07","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"4080053ef98f9e41e14e125fad6da18a1d21fde7","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Nematoscelis","Nematoscelis difficilis"
"40ec0b2066ec6326c7b1d54493d801dd5cd38714","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"414ff494cc4099770c82fee3a59611cad59d3aa5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"41752b23043266e14a410adcc992cf93ae1a42ae","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"419cd6ad8c8ab9c34eee3531200958b403b0580d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"41c028ae8892d6d21f18d77630b9bd7964a46d9f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"41e43e96d5324a96a0e32322c024a3294f926027","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Euphausia","Euphausia pacifica"
"41eb4eea92ba16ea54519002912189e2395fb813","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"41fa2c3e1da25cf0d8f82240e75d2f319964f433","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Calocalanus","Calocalanus plumulosus"
"41fec6c710d6cdc2952ea0404f8a5e89f3dcfc66","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae",NA,NA
"42056cc7d479eef6acd19709ba12c5b3f2d91b60","Animalia","Sipuncula","Subphylum","Phascolosomatidea","Subclass","Superorder",NA,NA,NA,NA
"420ce88f2d5c395dee273ad83ab58e415e821a8d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"420fd9cad64f551de9a134b95909ea31d66bc864","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"423f318e1ce2c7c7032403e935963ef56fc4bc1d","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"42f8b4e7ded2bb1dcac8874b123aae80f2d00160","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"4315189e3f2ee3d0bb1cebfb42fc9dfdaf4e3799","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"431a979ca99cc35b49e06e5e79836db5934e2342","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"431bb47b521c1d9cd800217f49a2560af9826cd7","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"4355ecab84fa7b61958c23fb68678ff789268d97","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"44135b890a8069b98fcc51976d4e908392127d49","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"444861f2c16028e9b144f3a03d3a0b0b4f3aa41c","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"445ddbfaee1ead7545459cff31d251a75a0e7b8a","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"44ad0d6317bde4c8762d1bf9fc8268bc0e9f5bd5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"44b0729401866873e1468e7aa6c174950822f4fc","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"44c317ef2a821b3e8a0e1e8b6ca01785baebb38b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"44f408ac8f2456bfef156a8140f247445a7f50b4","Animalia","Cnidaria","Subphylum","Hydrozoa","Trachylinae","Superorder","Trachymedusae","Halicreatidae","Botrynema","Botrynema brucei"
"450b63e04102aa57d14b8bb58fae01b332aef282","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Neocalanus","Neocalanus gracilis"
"4559868c419f4d52aeb868b24256da0ca919121c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"45bd7533ce3843fd38aeca890bbc9e687e15d154","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Euchaetidae","Euchaeta","Euchaeta marina"
"45ddfdc750510f749ee326b99180e29e90191489","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"45e167fcacbae88a34c6e2c5bce557a37be05197","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"4646be86458ee6223a5a3173f6d506dccc60cf61","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Leptothecata","Campanulariidae","Obelia","Obelia geniculata"
"466596c397c3498919b3e36357ff458f5b6d0d75","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"4665dfee2d74efa3b1538f863224dc16608c459d","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Mollicia","Mollicia tyloda"
"466e08c58d0db760c88a6d71a588bd0dc743fcb6","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Diphyidae","Lensia","Lensia campanella"
"468c71de602b2fc05fc5c22acda4c6cb38b7b468","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"46ba927c417c82c762b4cdd54a530d1d699a330e","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Podoplea","Cyclopoida","Oncaeidae","Oncaea","Oncaea scottodicarloi"
"46d3642db85164686d202b2944be1c3d4c246794","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"46e957c7ad8a17e092513da3eda9020a3dd979ee","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"4721bf1978b23adb984c2575c762f43b5a5f7381","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"473124027d61e179661eb79201b8c4009088ffda","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"4734ec9cae962b4d07989659a436f8c78218b6b5","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"475c1ee91e50701d7ca59481bf6b638e1c167847","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"4766ef3e4eb71cb2c033b5bc04d9221a581279c1","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"477af90a53bb0e8101f6e586b3db841f691179a8","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Metridia","Metridia lucens"
"47b5c644f47ea6620b5f390cb5d67331fd227a87","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"47ed7fc2a745ccbfd0d33c245e47ca4d7994a0e1","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Mollicia","Mollicia tyloda"
"4811a738145999ffad08c167948b47dcaf34cf53","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"484a8c880848d97217fd0d7694f67704fec5aa83","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"485ae292e3e11214123a4b9e63e34e76b4344af7","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"48a577958546b1159f598608f81a6caa78c78941","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Clausocalanus","Species"
"48b55739fcee81696785eb988a3ad96d7d0e82fc","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"48bcddb0b8280a56a7dd16bd156c37a912b7415b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Neocalanus","Neocalanus gracilis"
"48bee2286ca00da1335d3a0911ea483084f2c993","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"48d02e44d41620ee0cb1658ac1645ed265f9b1b6","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Decapoda","Epialtidae","Epialtoides","Epialtoides hiltoni"
"4905e2a7faede7a220c070fe2443b67ae4307d85","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"4956c27b442b6765e54667373f4ff3352ca0cc1c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"49a2bf3764771feb81b20871920b4884dd9f97dc","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"49ac039933a1583c1922b06dd6145664ca181520","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
"49b90024154644c1902b93b249a99b6dd3f0be59","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"49bcaed11ac08b2ce1f2a34e603bfe841d44a23f","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Halocyprididae","Metaconchoecia","Metaconchoecia acuta"
"49dd1d8ffc0ebbc88a88afa525f38ec83f214c0c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"49f0f47945dc262ce92b1b45246eb7f7e00584c3","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"49f8beca58d8ec722e7c932a350985fabf390389","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"4a796656ca4561a11f554c3df10212368fee3186","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"4b558dd57dc1a8ff4678c832e00b98571b591228","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Lucicutiidae","Lucicutia","Lucicutia polaris"
"4b58afc6bcc204e0f2486fb5763888eb5d72500c","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder",NA,NA,NA,NA
"4b8d944930dce2b03f0d6a358e28924ce6c743d8","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma abdominalis edentata"
"4bcae5546703ab4ffc63a9171a494f13bb231550","Animalia","Arthropoda","Crustacea","Ostracoda","Myodocopa","Superorder","Halocyprida","Family","Genus","Species"
"4c6be700b98ee91fb36caa5eb7a5be5885f30d34","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Clausocalanidae","Ctenocalanus","Ctenocalanus vanus"
"4c7f50c6a0efac46330237782a0669b177c8ac0c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"4cbc9a40bf0fe5a58a9c37c60bfbbfbe8895a33c","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"4cca0d6f762f13ca6278e0e6611374f3b9dfb377","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Nematoscelis","Nematoscelis difficilis"
"4ce0f8cfb5fde57feede95ccb00bf9d242581044","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"4cf762d4135c5ef5e0b895c35728b80bcb68890e","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"4cf7b276e564c3a8c32f42bb4888dbb65da1c5a3","Animalia","Chordata","Tunicata","Thaliacea","Subclass","Superorder","Doliolida","Doliolidae","Doliolum","Doliolum nationalis"
"4d3a77d605c748f2a17102d2f0cfa768950e9531","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Paracalanus","Paracalanus parvus"
"4dbdc9b023c5d3ceda488650fbd338ef96f092d7","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"4e7871e621d6b3a81bd722b4894c85bb0c73463b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma borealis"
"4e97a989ec84de6ce9d722e5b48f3f2581e18eac","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"4f1941d0bfc10715082b44cecf5b24c35382c975","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"4f2327009bca5c3fe9bcbada8ff3b335b8af6295","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Metridinidae","Pleuromamma","Pleuromamma abdominalis edentata"
"4f75f6c68eae27187e8d7065f81e8d54126b6654","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Mecynocera","Mecynocera clausi"
"4f84f18f5738d6023ed5f2efded48cf34ea1bb2d","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"4fec54a6453b3e0021c7194f50daedf2cca0256e","Animalia","Arthropoda","Crustacea",NA,NA,NA,NA,NA,NA,NA
"5016ae275967ca9b9e6a0e4fa038e4844149dc3b","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae",NA,NA
"50469cd17c7ba4329f828eb53edd3d1cb5ec8727","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"504b3bdf7d04096c70078460cfc23aa95b21b2ce","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"5060f9cee2cf5a5fd9d18aba522442aac691878c","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Agalmatidae","Nanomia","Nanomia bijuga"
"5072ad0ed065d4b3df41e20c01de0b8e07140695","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"510aefb635594f1a34c24e692035a8adcada0347","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"512114ef03f0ffc93f19b196509caea53ea5b603","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"513e6e6e21134f49f67315fad5db9f7dbedde6eb","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"51b79c1e30b616fd30ac15ddef6fa255e2339377","Animalia","Nemertea","Subphylum",NA,NA,NA,NA,NA,NA,NA
"51c23e438a6ba9470d39bacda8de6ee74f732860","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca","Eucarida","Euphausiacea","Euphausiidae","Thysanoessa","Thysanoessa gregaria"
"51da9c055e06c1481422a72a2d775e992f7164d4","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"51f116b73b3267878d4427f779bc74ab3674621b","Animalia","Arthropoda","Crustacea","Malacostraca","Eumalacostraca",NA,NA,NA,NA,NA
"51f618a2212eacd683bb7b4c80132e0bd38b58cf","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Calanidae","Calanus","Calanus pacificus"
"522bfd0604e6165a78457c5509345aca74a8114a","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder",NA,NA,NA,NA
"5234d5ef2703aee023a50893482e24b0caf9e087","Animalia","Cnidaria","Subphylum","Hydrozoa","Hydroidolina","Superorder","Siphonophorae","Agalmatidae","Agalma","Agalma elegans"
"5236824679c6007bdb95d19454113039c442762a","Animalia","Cnidaria","Subphylum",NA,NA,NA,NA,NA,NA,NA
"524966e7b0b3d9eb0151d624f36fa2c958a987ba","Animalia","Mollusca","Subphylum","Gastropoda","Heterobranchia","Superorder","Pteropoda","Cliidae","Clio","Clio pyramidata"
"5249e894fcc7c9cc64d6ed345c23bfcb35dc8e8f","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Paracalanidae","Mecynocera","Mecynocera clausi"
"5269adedd8150388b333b978927a30862c2a8549","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida","Eucalanidae","Eucalanus","Eucalanus californicus"
"52a4a6a38e2f25ed5ce5c20f0e7f803fca3a6da3","Animalia","Arthropoda","Crustacea","Hexanauplia","Copepoda","Gymnoplea","Calanoida",NA,NA,NA
"52b66ccbc76733bb29400f227295500d67fa0803","Animalia","Chaetognatha","Subphylum","Sagittoidea","Subclass","Superorder","Aphragmophora","Sagittidae","Genus","Species"
